Date,Open,High,Low,Close
2019-11-19 09-PM,8114.68,8124.82,8098.04,8116.73
2019-11-19 08-PM,8109.63,8115.61,8077.61,8114.68
2019-11-19 07-PM,8097.46,8120,8093.65,8109.63
2019-11-19 06-PM,8092.2,8122.42,8091.89,8097.46
2019-11-19 05-PM,8093.24,8107.74,8049.03,8092.2
2019-11-19 04-PM,8101.43,8156.47,8084.27,8093.24
2019-11-19 03-PM,8098.43,8114.21,8072.18,8101.43
2019-11-19 02-PM,8055.12,8123.34,8054.22,8098.43
2019-11-19 01-PM,8042.39,8071.43,8010.1,8055.12
2019-11-19 12-PM,8073.88,8117,8024.81,8042.39
2019-11-19 11-AM,8116.4,8129.73,8003,8073.88
2019-11-19 10-AM,8151.73,8158.99,8080.72,8116.4
2019-11-19 09-AM,8173.02,8174.02,8136.34,8151.73
2019-11-19 08-AM,8128.06,8179.72,8123.53,8173.02
2019-11-19 07-AM,8159.52,8160.35,8092.5,8128.06
2019-11-19 06-AM,8146.13,8170,8119.35,8159.52
2019-11-19 05-AM,8153.41,8170.75,8136.38,8146.13
2019-11-19 04-AM,8153.23,8171.19,8103.99,8153.41
2019-11-19 03-AM,8200.44,8201.49,8132.51,8153.23
2019-11-19 02-AM,8196.12,8210,8192.04,8200.44
2019-11-19 01-AM,8183.39,8206.95,8176.85,8196.12
2019-11-19 12-AM,8187.17,8218.63,8174.07,8183.39
2019-11-18 11-PM,8211.39,8219.78,8185.26,8187.17
2019-11-18 10-PM,8237.94,8239.54,8191.38,8211.39
2019-11-18 09-PM,8217.89,8246,8200.46,8237.94
2019-11-18 08-PM,8213.95,8221.7,8169.03,8217.89
2019-11-18 07-PM,8214.88,8248,8174,8213.95
2019-11-18 06-PM,8344.82,8348.93,8060,8214.88
2019-11-18 05-PM,8415.95,8416.17,8305,8344.82
2019-11-18 04-PM,8408.99,8437.22,8406.74,8415.95
2019-11-18 03-PM,8443.34,8444.44,8395.93,8408.99
2019-11-18 02-PM,8445.94,8463.01,8440,8443.34
2019-11-18 01-PM,8415,8465.48,8405,8445.94
2019-11-18 12-PM,8443.77,8445.75,8370.45,8415
2019-11-18 11-AM,8458.26,8466.19,8425,8443.77
2019-11-18 10-AM,8479.21,8479.74,8454.29,8458.26
2019-11-18 09-AM,8473.5,8480.48,8457.64,8479.21
2019-11-18 08-AM,8452.03,8499,8435.23,8473.5
2019-11-18 07-AM,8444.78,8467.78,8423.44,8452.03
2019-11-18 06-AM,8482.38,8492,8432.14,8444.78
2019-11-18 05-AM,8473.69,8487.79,8464.63,8482.38
2019-11-18 04-AM,8475.78,8492,8457.71,8473.69
2019-11-18 03-AM,8451.99,8481.65,8430.69,8475.78
2019-11-18 02-AM,8483.94,8485.04,8415,8451.99
2019-11-18 01-AM,8494.5,8498.33,8473.71,8483.94
2019-11-18 12-AM,8502.4,8503.52,8456,8494.5
2019-11-17 11-PM,8545.13,8547.48,8455.55,8502.4
2019-11-17 10-PM,8548.82,8553,8529.72,8545.13
2019-11-17 09-PM,8531.34,8559.52,8525.37,8548.82
2019-11-17 08-PM,8553.19,8635,8519,8531.34
2019-11-17 07-PM,8539.05,8567.55,8533.67,8553.19
2019-11-17 06-PM,8542.05,8548.75,8530.4,8539.05
